Indicator ID,Indicator Name,Display Name,Dataset,Value Type Slug,Value Type Descriptor,Units,Rank 1,Category 1 - slug,Category 1.1,Category 1.2,Category 1.3,Category 1.4,Category 1.5,Rank 2,Category 2 - slug,Category 2.1,Category 2.2,Category 2.3,Category 2.4,Category 2.5,Rank 3,Category 3 - slug,Category 3.1,Category 3.2,Category 3.3,Category 3.4,Category 3.5,Rank 4,Category 4 - slug,Category 4.1,Category 4.2,Category 4.3,Category 4.4,Category 4.5
jul2017-innovation-125,7,Creative outputs,Global Innovation Index,Index,Index,Index,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-126,7,Creative outputs,Global Innovation Index,Rank,Rank,Rank,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-127,7.1.,Intangible assets,Global Innovation Index,Index,Index,Index,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Intangible assets,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-128,7.1.,Intangible assets,Global Innovation Index,Rank,Rank,Rank,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Intangible assets,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-129,7.1.1.,Trademark application class count by origin,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Trademark application class count by origin,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-130,7.1.2.,Industrial designs by origin,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Industrial designs by origin,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-131,7.1.3.,ICTs and business model creation,Global Innovation Index,Index (1-7),Index (1-7),Index (1-7),,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,ICTs and business model creation,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-132,7.1.4.,ICTs and organizational model creation,Global Innovation Index,Index (1-7),Index (1-7),Index (1-7),,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,ICTs and organizational model creation,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-133,7.2.,Creative goods and services,Global Innovation Index,Index,Index,Index,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Creative goods and services,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-134,7.2.,Creative goods and services,Global Innovation Index,Rank,Rank,Rank,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Creative goods and services,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-135,7.2.1.,Cultural and creative services exports,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Cultural and creative services exports,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-136,7.2.2.,National feature films produced,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,National feature films produced,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-137,7.2.3.,Global entertainment and media market,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Global entertainment and media market,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-138,7.2.4.,Printing and publishing output,Global Innovation Index,Percent,Percent,Percent,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Printing and publishing output,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-139,7.2.5.,Creative goods exports,Global Innovation Index,Percent,Percent,Percent,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Creative goods exports,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-140,7.3.,Online creativity,Global Innovation Index,Index,Index,Index,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Online creativity,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-141,7.3.,Online creativity,Global Innovation Index,Rank,Rank,Rank,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Online creativity,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-142,7.3.1.,Generic top-level domains (gTLDs),Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Generic top-level domains (gTLDs),,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-143,7.3.2.,Country-code top-level domains (ccTLDs),Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Country-code top-level domains (ccTLDs),,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-144,7.3.3.,Wikipedia yearly edits,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Wikipedia yearly edits,,,,,,,,,,,,,,,,,,,,,
jul2017-innovation-145,7.3.4.,Video uploads on YouTube,Global Innovation Index,Value,Value,Value,,,Innovation,Reform Progress,Global Innovation Pillars,Creative outputs,Video uploads on YouTube,,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-001,SP.POP.0014.TO,"Population, ages 0-14, total",Africa Development Indicators,Value,Number,Number,,,Investment,FCS Investment Trends,Economic and Social Context,Demographics,"Population, ages 0-14, total",,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-002,SP.POP.0014.TO.ZS,Population ages 0-14 (% of total),World Development Indicators,Percent,% of total,% of total,,,Investment,FCS Investment Trends,Economic and Social Context,Demographics,Population ages 0-14 (% of total),,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-003,SL.EMP.MPYR.ZS,"Employers, total (% of total employment)",World Development Indicators,Percent,% of total employment,% of total employment,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,"Employers, total (% of total employment)",,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-004,SL.EMP.SELF.ZS,"Self-employed, total (% of total employment)",World Development Indicators,Percent,% of total employment,% of total employment,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,"Self-employed, total (% of total employment)",,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-005,SL.ISV.IFRM.ZS,Informal employment (% of total non-agricultural employment),World Development Indicators,Percent,% of total non-agricultural employment,% of total non-agricultural employment,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,Informal employment (% of total non-agricultural employment),,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-006,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),World Development Indicators,Percent,% of GDP,% of GDP,,,Investment,FCS Investment Trends,Private Sector Investment,Domestic Investment,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-007,,Is this country on the FCV list?,"World Bank Group's Fragile, Conflict and Violence Group Harmonized List of Fragile Situations",Value,Yes/No,Yes/No,,,Investment,FCS Investment Trends,Is this country on the FCV list?,,,,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-008,,FCS Typology - FCV,"World Bank Group's Fragile, Conflict and Violence Group Harmonized List of Fragile Situations",Value,Yes/No,Yes/No,,,Investment,FCS Investment Trends,FCS Typology - FCV,,,,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-009,,FCS Typology - Past FCV,"World Bank Group's Fragile, Conflict and Violence Group Harmonized List of Fragile Situations",Value,Yes/No,Yes/No,,,Investment,FCS Investment Trends,FCS Typology - Past FCV,,,,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-010,,FCS Typology - is non-FCV,"World Bank Group's Fragile, Conflict and Violence Group Harmonized List of Fragile Situations",Value,Yes/No,Yes/No,,,Investment,FCS Investment Trends,FCS Typology - is non-FCV,,,,,,,,,,,,,,,,,,,,,,,
jul2017-fcs-011,,Is the country resource rich?,"World Bank Group's Fragile, Conflict and Violence Group Harmonized List of Fragile Situations",Value,Yes/No,Yes/No,,,Investment,FCS Investment Trends,Is the country resource rich?,,,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-001,,Overall Global Gender Gap Index,World Economic Forum,Rank,Rank,Rank,,,Economy,Gender,Economic Participation,Overall Global Gender Gap Index,,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-002,,Overall Global Gender Gap Index,World Economic Forum,Index,Index,Index,,,Economy,Gender,Economic Participation,Overall Global Gender Gap Index,,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-003,SL.TLF.CACT.FE.ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",World Development Indicators,Percent,% of female population ages 15+,% of female population ages 15+,,,Economy,Gender,Economic Participation,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-004,SL.TLF.CACT.MA.ZS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",World Development Indicators,Percent,% of female population ages 15+,% of female population ages 15+,,,Economy,Gender,Economic Participation,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-005,SL.TLF.CACT.FM.ZS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),World Development Indicators,Percent,%,%,,,Economy,Gender,Economic Participation,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-006,SL.ISV.IFRM.FE.ZS,"Informal employment, female (% of total non-agricultural employment)",World Development Indicators,Percent,% of total non-agricultural employment,% of total non-agricultural employment,,,Economy,Gender,Economic Participation,"Informal employment, female (% of total non-agricultural employment)",,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,"Informal employment, female (% of total non-agricultural employment)",,,,,,,,,,,,,,
jul2017-gender-007,SL.ISV.IFRM.MA.ZS,"Informal employment, male (% of total non-agricultural employment)",World Development Indicators,Percent,% of total non-agricultural employment,% of total non-agricultural employment,,,Economy,Gender,Economic Participation,"Informal employment, male (% of total non-agricultural employment)",,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,"Informal employment, male (% of total non-agricultural employment)",,,,,,,,,,,,,,
jul2017-gender-008,,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",World Economic Forum,Rank,Rank,Rank,,,Economy,Gender,Economic Participation,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-009,,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",World Economic Forum,Value,Value,Value,,,Economy,Gender,Economic Participation,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-010,,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",World Economic Forum,Normalized Score,Normalized Score,Normalized Score,,,Economy,Gender,Economic Participation,"Wage equality between women and men for similar work (survey data, normalized on a 0-to-1 scale)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-011,SL.AGR.EMPL.FE.ZS,"Employment in agriculture, female (% of female employment)",World Development Indicators,Percent,% of female employment,% of female employment,,,Economy,Gender,Wage Employment,"Employment in agriculture, female (% of female employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-012,SL.AGR.EMPL.MA.ZS,"Employment in agriculture, male (% of male employment)",World Development Indicators,Percent,% of male employment,% of male employment,,,Economy,Gender,Wage Employment,"Employment in agriculture, male (% of male employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-013,SL.SRV.EMPL.FE.ZS,"Employment in services, female (% of female employment)",World Development Indicators,Percent,% of female employment,% of female employment,,,Economy,Gender,Wage Employment,"Employment in services, female (% of female employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-014,SL.SRV.EMPL.MA.ZS,"Employment in services, male (% of male employment)",World Development Indicators,Percent,% of male employment,% of male employment,,,Economy,Gender,Wage Employment,"Employment in services, male (% of male employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-015,SL.IND.EMPL.FE.ZS,"Employment in industry, female (% of female employment)",World Development Indicators,Percent,% of female employment,% of female employment,,,Economy,Gender,Wage Employment,"Employment in industry, female (% of female employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-016,SL.IND.EMPL.MA.ZS,"Employment in industry, male (% of male employment)",World Development Indicators,Percent,% of male employment,% of male employment,,,Economy,Gender,Wage Employment,"Employment in industry, male (% of male employment)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-017,SL.EMP.INSV.FE.ZS,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),World Development Indicators,Percent,% of total nonagricultural employment,% of total nonagricultural employment,,,Economy,Gender,Wage Employment,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),,,,Investment,FCS Investment Trends,Economic and Social Context,Employment,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),,,,,,,,,,,,,,
jul2017-gender-018,WP_time_10.3,"Accounts (Bank, Financial, Mobile), female (% age 15+)",World Development Indicators,Percent,% age 15+,% age 15+,,,Economy,Gender,Asset ownership and control,"Account, female (% age 15+) [ts]",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-019,WP_time_10.2,"Accounts (Bank, Financial, Mobile), male (% age 15+)",World Development Indicators,Percent,% age 15+,% age 15+,,,Economy,Gender,Asset ownership and control,"Account, male (% age 15+) [ts]",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-020,WP15163_4.3,"Mobile account, female (% age 15+) [w2]",World Development Indicators,Percent,% age 15+,% age 15+,,,Economy,Gender,Asset ownership and control,"Mobile account, female (% age 15+) [w2]",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-021,WP15163_4.2,"Mobile account, male (% age 15+) [w2]",World Development Indicators,Percent,% age 15+,% age 15+,,,Economy,Gender,Asset ownership and control,"Mobile account, male (% age 15+) [w2]",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-022,SG.DMK.PRCH.FN.ZS,Women participating in making major household purchase decisions (% of women age 15-49),Gender Statistics,Percent,% of women age 15-49,% of women age 15-49,,,Economy,Gender,Asset ownership and control,Women participating in making major household purchase decisions (% of women age 15-49),,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-023,SL.TIM.DWRK.FE,"Time spent in domestic work, female (hours)",Gender Statistics,Value,hours,hours,,,Economy,Gender,Domestic and work-related time allocation,"Time spent in domestic work, female (hours)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-024,SL.TIM.DWRK.MA,"Time spent in domestic work, male (hours)",Gender Statistics,Value,hours,hours,,,Economy,Gender,Domestic and work-related time allocation,"Time spent in domestic work, male (hours)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-025,,Global Gender Gap Political Empowerment subindex,World Economic Forum,Rank,Rank,Rank,,,Economy,Gender,Social and political norms,Global Gender Gap Political Empowerment subindex,,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-026,,Global Gender Gap Political Empowerment subindex,World Economic Forum,Index,Index,Index,,,Economy,Gender,Social and political norms,Global Gender Gap Political Empowerment subindex,,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-027,SE.ADT.LITR.FE.ZS,"Literacy rate, adult female (% of females ages 15 and above)",World Development Indicators,Percent,% of females ages 15 and above,% of females ages 15 and above,,,Economy,Gender,Social and political norms,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-028,SE.ADT.LITR.MA.ZS,"Literacy rate, adult male (% of males ages 15 and above)",World Development Indicators,Percent,% of females ages 15 and above,% of females ages 15 and above,,,Economy,Gender,Social and political norms,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-029,UIS.LR.AG15T99.GPI,"Adult literacy rate, population 15+ years, gender parity index (GPI)",Education Statistics,Value,gender parity index,gender parity index,,,Economy,Gender,Social and political norms,"Adult literacy rate, population 15+ years, gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,
jul2017-gender-030,BAR.PRM.CMPT.15UP.FE.ZS,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,Education Statistics,Percent,% of female population age 15+,% of female population age 15+,,,Economy,Gender,Social and political norms,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,,,,,,,,,,,,,,,,,,,,,,
